cohort,keeper,team,goal_kick,pressure,target_zone,target_identifiable_n,all_action_n,target_coverage,zone_n,zone_share_identifiable,retention,xR,value,central_6_zone_proxy
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,MEDIUM_LEFT,25,34,0.7352941176470589,4,0.16,1.0,0.9576023391812866,-0.00023842418522014304,NO
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,MEDIUM_RIGHT,25,34,0.7352941176470589,3,0.12,1.0,1.0,0.0006964136329549163,NO
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,SHORT_CENTRAL,25,34,0.7352941176470589,2,0.08,1.0,0.9152046783625731,-0.002431561456073863,CENTRAL_ZONE_PROXY_ONLY
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,SHORT_LEFT,25,34,0.7352941176470589,5,0.2,1.0,0.9506972559604139,-0.00024451151539459635,NO
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,SHORT_RIGHT,25,34,0.7352941176470589,3,0.12,1.0,1.0,0.000517368989879803,NO
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,VERY_LONG_LEFT,25,34,0.7352941176470589,1,0.04,0.0,0.8304093567251462,-0.003708898059223755,NO
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,LONG_CENTRAL,2,3,0.6666666666666666,1,0.5,1.0,0.6111111111111112,-0.013445152762081972,CENTRAL_ZONE_PROXY_ONLY
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,MEDIUM_CENTRAL,2,3,0.6666666666666666,1,0.5,0.0,0.6111111111111112,-0.013445152762081972,CENTRAL_ZONE_PROXY_ONLY
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,LONG_LEFT,5,11,0.45454545454545453,1,0.2,0.0,0.8304093567251462,-0.005427875890254796,NO
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,LONG_RIGHT,5,11,0.45454545454545453,3,0.6,0.0,0.7976190476190478,-0.006340411821044116,NO
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,VERY_LONG_LEFT,5,11,0.45454545454545453,1,0.2,1.0,0.8304093567251462,-0.005427875890254796,NO
WC2022,Shūichi Gonda,Japan,False,FREE,LONG_CENTRAL,71,77,0.922077922077922,2,0.028169014084507043,0.0,0.631429383347542,-0.007406989652947754,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,False,FREE,LONG_LEFT,71,77,0.922077922077922,4,0.056338028169014086,0.0,0.7463132468853292,-0.00273823567063232,NO
WC2022,Shūichi Gonda,Japan,False,FREE,LONG_RIGHT,71,77,0.922077922077922,12,0.16901408450704225,0.6666666666666666,0.7168966504082648,-0.005608342034609549,NO
WC2022,Shūichi Gonda,Japan,False,FREE,MEDIUM_LEFT,71,77,0.922077922077922,2,0.028169014084507043,1.0,0.8102073365231259,-0.0033565047080963326,NO
WC2022,Shūichi Gonda,Japan,False,FREE,MEDIUM_RIGHT,71,77,0.922077922077922,2,0.028169014084507043,1.0,0.9152046783625731,-0.0014870940978040708,NO
WC2022,Shūichi Gonda,Japan,False,FREE,SHORT_CENTRAL,71,77,0.922077922077922,21,0.29577464788732394,1.0,0.8708924006298732,-0.002438843937843327,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,False,FREE,SHORT_LEFT,71,77,0.922077922077922,10,0.14084507042253522,1.0,0.8368992024675045,-0.00413392015267257,NO
WC2022,Shūichi Gonda,Japan,False,FREE,SHORT_RIGHT,71,77,0.922077922077922,8,0.11267605633802817,1.0,0.8812085005814608,-0.0020183888788764936,NO
WC2022,Shūichi Gonda,Japan,False,FREE,VERY_LONG_CENTRAL,71,77,0.922077922077922,2,0.028169014084507043,0.5,0.7718056934789805,-0.003412078615804809,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,False,FREE,VERY_LONG_LEFT,71,77,0.922077922077922,2,0.028169014084507043,0.5,0.7718056934789805,-0.0037035608748459707,NO
WC2022,Shūichi Gonda,Japan,False,FREE,VERY_LONG_RIGHT,71,77,0.922077922077922,6,0.08450704225352113,0.5,0.6536606313473344,-0.008654507914526915,NO
WC2022,Shūichi Gonda,Japan,False,PRESSURED,LONG_LEFT,8,8,1.0,2,0.25,0.5,0.6869565217391305,-0.0027725496926139623,NO
WC2022,Shūichi Gonda,Japan,False,PRESSURED,LONG_RIGHT,8,8,1.0,1,0.125,0.0,0.6869565217391305,-0.002837884311544204,NO
WC2022,Shūichi Gonda,Japan,False,PRESSURED,MEDIUM_CENTRAL,8,8,1.0,1,0.125,1.0,0.6869565217391305,-0.013815181425773856,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,False,PRESSURED,MEDIUM_LEFT,8,8,1.0,1,0.125,1.0,0.6597222222222221,-0.004398088808830562,NO
WC2022,Shūichi Gonda,Japan,False,PRESSURED,SHORT_CENTRAL,8,8,1.0,1,0.125,1.0,0.6952380952380952,-0.004658566373756005,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,False,PRESSURED,SHORT_RIGHT,8,8,1.0,2,0.25,1.0,0.6733393719806763,-0.004732679036037879,NO
WC2022,Shūichi Gonda,Japan,True,FREE,LONG_CENTRAL,22,26,0.8461538461538461,2,0.09090909090909091,0.5,0.7135089098532494,-0.006429111987497374,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,True,FREE,LONG_LEFT,22,26,0.8461538461538461,3,0.13636363636363635,0.0,0.7314378057302585,-0.0056964029850569186,NO
WC2022,Shūichi Gonda,Japan,True,FREE,LONG_RIGHT,22,26,0.8461538461538461,5,0.22727272727272727,0.4,0.7407978312612565,-0.007536596318952929,NO
WC2022,Shūichi Gonda,Japan,True,FREE,SHORT_CENTRAL,22,26,0.8461538461538461,6,0.2727272727272727,1.0,0.764553624426981,-0.0075881578354298216,CENTRAL_ZONE_PROXY_ONLY
WC2022,Shūichi Gonda,Japan,True,FREE,SHORT_LEFT,22,26,0.8461538461538461,2,0.09090909090909091,1.0,0.7136243386243386,-0.008123335051570263,NO
WC2022,Shūichi Gonda,Japan,True,FREE,SHORT_RIGHT,22,26,0.8461538461538461,1,0.045454545454545456,1.0,0.78125,-0.006707186515775036,NO
WC2022,Shūichi Gonda,Japan,True,FREE,VERY_LONG_LEFT,22,26,0.8461538461538461,1,0.045454545454545456,1.0,0.6597222222222221,-0.011560936333574386,NO
WC2022,Shūichi Gonda,Japan,True,FREE,VERY_LONG_RIGHT,22,26,0.8461538461538461,2,0.09090909090909091,0.5,0.6354166666666666,-0.009573329729428776,NO
WC2022,Steve Mandanda,France,False,FREE,LONG_LEFT,13,20,0.65,1,0.07692307692307693,0.0,0.7763157894736842,-0.005574057025654215,NO
WC2022,Steve Mandanda,France,False,FREE,MEDIUM_LEFT,13,20,0.65,1,0.07692307692307693,1.0,0.7763157894736842,-0.007045849600625334,NO
WC2022,Steve Mandanda,France,False,FREE,MEDIUM_RIGHT,13,20,0.65,1,0.07692307692307693,1.0,0.7672955974842768,-0.0037191561065017696,NO
WC2022,Steve Mandanda,France,False,FREE,SHORT_CENTRAL,13,20,0.65,5,0.38461538461538464,1.0,0.9087222773915922,-0.001649262013079081,CENTRAL_ZONE_PROXY_ONLY
WC2022,Steve Mandanda,France,False,FREE,SHORT_LEFT,13,20,0.65,1,0.07692307692307693,1.0,0.7672955974842768,-0.002993725240064259,NO
WC2022,Steve Mandanda,France,False,FREE,SHORT_RIGHT,13,20,0.65,4,0.3076923076923077,1.0,0.9558823529411764,0.00024464279419197693,NO
WC2022,Steve Mandanda,France,True,FREE,SHORT_CENTRAL,7,9,0.7777777777777778,5,0.7142857142857143,1.0,0.7566398975288919,-0.004510756047934647,CENTRAL_ZONE_PROXY_ONLY
WC2022,Steve Mandanda,France,True,FREE,SHORT_RIGHT,7,9,0.7777777777777778,1,0.14285714285714285,1.0,0.7763157894736842,-0.006488592029028911,NO
WC2022,Steve Mandanda,France,True,FREE,VERY_LONG_CENTRAL,7,9,0.7777777777777778,1,0.14285714285714285,0.0,0.7672955974842768,-0.00423098498017601,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,False,FREE,LONG_CENTRAL,72,77,0.935064935064935,1,0.013888888888888888,1.0,0.7976190476190477,-0.006987456551188455,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,False,FREE,LONG_LEFT,72,77,0.935064935064935,3,0.041666666666666664,0.6666666666666666,0.8067663119150534,-0.0023175270421005203,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,LONG_RIGHT,72,77,0.935064935064935,2,0.027777777777777776,1.0,0.8576737272389446,-0.0005567973061146754,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,MEDIUM_LEFT,72,77,0.935064935064935,7,0.09722222222222222,1.0,0.8270709712357309,-0.005318980599273447,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,MEDIUM_RIGHT,72,77,0.935064935064935,2,0.027777777777777776,1.0,0.9320987654320987,8.194686328151372e-05,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,SHORT_CENTRAL,72,77,0.935064935064935,21,0.2916666666666667,1.0,0.8924179786208152,-0.0021190541468248925,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,False,FREE,SHORT_LEFT,72,77,0.935064935064935,15,0.20833333333333334,1.0,0.8675170431164733,-0.003334289568186441,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,SHORT_RIGHT,72,77,0.935064935064935,20,0.2777777777777778,1.0,0.8216962986673609,-0.003795663628545296,NO
WC2022,Thibaut Courtois,Belgium,False,FREE,VERY_LONG_CENTRAL,72,77,0.935064935064935,1,0.013888888888888888,1.0,0.7922705314009661,-0.004691565968676576,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,LONG_CENTRAL,8,9,0.8888888888888888,1,0.125,0.0,0.6952380952380952,-0.0036026866505907886,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,LONG_RIGHT,8,9,0.8888888888888888,3,0.375,1.0,0.6671957671957672,-0.004313000325939692,NO
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,MEDIUM_LEFT,8,9,0.8888888888888888,2,0.25,1.0,0.6531746031746032,-0.003926419701721498,NO
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,MEDIUM_RIGHT,8,9,0.8888888888888888,1,0.125,1.0,0.6597222222222221,-0.0036643237328236617,NO
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,SHORT_RIGHT,8,9,0.8888888888888888,1,0.125,1.0,0.6296296296296297,-0.0035907471475025445,NO
WC2022,Thibaut Courtois,Belgium,True,FREE,LONG_CENTRAL,33,36,0.9166666666666666,1,0.030303030303030304,1.0,0.796642705640733,-0.0054866480647100795,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,True,FREE,MEDIUM_LEFT,33,36,0.9166666666666666,8,0.24242424242424243,1.0,0.7576200830565997,-0.00769908495978712,NO
WC2022,Thibaut Courtois,Belgium,True,FREE,MEDIUM_RIGHT,33,36,0.9166666666666666,3,0.09090909090909091,1.0,0.8248832934823273,-0.007317180980641024,NO
WC2022,Thibaut Courtois,Belgium,True,FREE,SHORT_CENTRAL,33,36,0.9166666666666666,3,0.09090909090909091,1.0,0.7746838848533765,-0.006933253450705032,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,True,FREE,SHORT_LEFT,33,36,0.9166666666666666,7,0.21212121212121213,1.0,0.753361674683041,-0.007992359496214404,NO
WC2022,Thibaut Courtois,Belgium,True,FREE,SHORT_RIGHT,33,36,0.9166666666666666,7,0.21212121212121213,1.0,0.7868140790051544,-0.005283297405338158,NO
WC2022,Thibaut Courtois,Belgium,True,FREE,VERY_LONG_CENTRAL,33,36,0.9166666666666666,1,0.030303030303030304,0.0,0.7922705314009661,-0.008129516030289961,CENTRAL_ZONE_PROXY_ONLY
WC2022,Thibaut Courtois,Belgium,True,FREE,VERY_LONG_RIGHT,33,36,0.9166666666666666,3,0.09090909090909091,1.0,0.7039049919484701,-0.007286805775404575,NO
WC2022,Unai Simón Mendibil,Spain,False,FREE,LONG_LEFT,106,111,0.954954954954955,2,0.018867924528301886,1.0,0.729115479115479,-0.0032143644037340305,NO
WC2022,Unai Simón Mendibil,Spain,False,FREE,MEDIUM_CENTRAL,106,111,0.954954954954955,2,0.018867924528301886,1.0,0.7772692601067888,0.00038347368108848645,CENTRAL_ZONE_PROXY_ONLY
WC2022,Unai Simón Mendibil,Spain,False,FREE,MEDIUM_LEFT,106,111,0.954954954954955,7,0.0660377358490566,1.0,0.739035739035739,-0.006549839088829006,NO
WC2022,Unai Simón Mendibil,Spain,False,FREE,MEDIUM_RIGHT,106,111,0.954954954954955,10,0.09433962264150944,0.9,0.7509680321584647,-0.00542807066326155,NO
WC2022,Unai Simón Mendibil,Spain,False,FREE,SHORT_CENTRAL,106,111,0.954954954954955,40,0.37735849056603776,0.975,0.8133032771206944,-0.0038275978218785174,CENTRAL_ZONE_PROXY_ONLY
WC2022,Unai Simón Mendibil,Spain,False,FREE,SHORT_LEFT,106,111,0.954954954954955,23,0.2169811320754717,1.0,0.7328611576199096,-0.005985361534271001,NO
WC2022,Unai Simón Mendibil,Spain,False,FREE,SHORT_RIGHT,106,111,0.954954954954955,22,0.20754716981132076,1.0,0.8031033631485002,-0.004158638030731287,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,LONG_LEFT,24,25,0.96,1,0.041666666666666664,1.0,0.5945945945945945,-0.005779605137805311,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,LONG_RIGHT,24,25,0.96,2,0.08333333333333333,1.0,0.5945945945945945,-0.007460027118124074,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,MEDIUM_LEFT,24,25,0.96,3,0.125,1.0,0.6264389389389389,-0.007794528712214838,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,MEDIUM_RIGHT,24,25,0.96,2,0.08333333333333333,0.5,0.6753041701495309,-0.005074502754750677,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT_CENTRAL,24,25,0.96,5,0.20833333333333334,1.0,0.6147232947232947,-0.004986203433222812,CENTRAL_ZONE_PROXY_ONLY
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT_LEFT,24,25,0.96,5,0.20833333333333334,1.0,0.5945945945945945,-0.006582300217869305,NO
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT_RIGHT,24,25,0.96,6,0.25,1.0,0.6271584084084084,-0.006828388961163698,NO
WC2022,Unai Simón Mendibil,Spain,True,FREE,LONG_LEFT,22,22,1.0,1,0.045454545454545456,1.0,0.7288135593220338,-0.008995520703481431,NO
WC2022,Unai Simón Mendibil,Spain,True,FREE,LONG_RIGHT,22,22,1.0,1,0.045454545454545456,1.0,0.7288135593220338,-0.008995520703481431,NO
WC2022,Unai Simón Mendibil,Spain,True,FREE,MEDIUM_CENTRAL,22,22,1.0,1,0.045454545454545456,1.0,0.7922705314009661,-0.008400647437222157,CENTRAL_ZONE_PROXY_ONLY
WC2022,Unai Simón Mendibil,Spain,True,FREE,MEDIUM_LEFT,22,22,1.0,2,0.09090909090909091,1.0,0.7639717851329354,-0.008961721143034219,NO
WC2022,Unai Simón Mendibil,Spain,True,FREE,SHORT_CENTRAL,22,22,1.0,7,0.3181818181818182,1.0,0.7232850869880675,-0.009490093345732751,CENTRAL_ZONE_PROXY_ONLY
WC2022,Unai Simón Mendibil,Spain,True,FREE,SHORT_LEFT,22,22,1.0,5,0.22727272727272727,1.0,0.7618049687341559,-0.008825589483067145,NO
WC2022,Unai Simón Mendibil,Spain,True,FREE,SHORT_RIGHT,22,22,1.0,5,0.22727272727272727,1.0,0.7405053149660257,-0.008928141436882859,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,LONG_CENTRAL,89,93,0.956989247311828,5,0.056179775280898875,0.4,0.8006340420974745,-0.004456222403148994,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,False,FREE,LONG_LEFT,89,93,0.956989247311828,5,0.056179775280898875,0.8,0.764134563212154,-0.0046134928253656095,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,LONG_RIGHT,89,93,0.956989247311828,7,0.07865168539325842,0.42857142857142855,0.7915456129625758,-0.006151210943847423,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,MEDIUM_LEFT,89,93,0.956989247311828,5,0.056179775280898875,1.0,0.8630297479816669,-0.0028770190780289134,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,MEDIUM_RIGHT,89,93,0.956989247311828,5,0.056179775280898875,0.8,0.8093237372754978,-0.002902771900019311,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,SHORT_CENTRAL,89,93,0.956989247311828,25,0.2808988764044944,1.0,0.855956742960576,-0.001818860434471519,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,False,FREE,SHORT_LEFT,89,93,0.956989247311828,21,0.23595505617977527,1.0,0.8490382894613171,-0.0026626322210716582,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,SHORT_RIGHT,89,93,0.956989247311828,10,0.11235955056179775,1.0,0.8294957021829938,-0.0023958865089239003,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,VERY_LONG_CENTRAL,89,93,0.956989247311828,1,0.011235955056179775,1.0,0.5555555555555556,-0.004853034508258558,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,False,FREE,VERY_LONG_LEFT,89,93,0.956989247311828,4,0.0449438202247191,0.5,0.819497696162513,-0.00562323067712465,NO
WC2022,Vanja Milinković Savić,Serbia,False,FREE,VERY_LONG_RIGHT,89,93,0.956989247311828,1,0.011235955056179775,1.0,0.5555555555555556,-0.008364415641152255,NO
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,LONG_LEFT,10,12,0.8333333333333334,3,0.3,0.6666666666666666,0.6561692126909519,-0.0054616776425348255,NO
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,LONG_RIGHT,10,12,0.8333333333333334,3,0.3,0.6666666666666666,0.5945945945945945,-0.010150735848148905,NO
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,SHORT_CENTRAL,10,12,0.8333333333333334,1,0.1,1.0,0.5945945945945945,-0.005697941833493522,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,SHORT_LEFT,10,12,0.8333333333333334,2,0.2,1.0,0.5945945945945945,-0.005260359117887709,NO
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,VERY_LONG_CENTRAL,10,12,0.8333333333333334,1,0.1,1.0,0.5945945945945945,-0.005779605137805311,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,True,FREE,LONG_CENTRAL,19,21,0.9047619047619048,1,0.05263157894736842,0.0,0.7672955974842768,-0.00423098498017601,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,True,FREE,LONG_LEFT,19,21,0.9047619047619048,1,0.05263157894736842,1.0,0.7672955974842768,-0.0067334159012785565,NO
WC2022,Vanja Milinković Savić,Serbia,True,FREE,SHORT_CENTRAL,19,21,0.9047619047619048,1,0.05263157894736842,1.0,0.5945945945945945,-0.01334363581151969,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,True,FREE,SHORT_RIGHT,19,21,0.9047619047619048,4,0.21052631578947367,1.0,0.7560137457044673,-0.0085863371710868,NO
WC2022,Vanja Milinković Savić,Serbia,True,FREE,VERY_LONG_CENTRAL,19,21,0.9047619047619048,3,0.15789473684210525,0.6666666666666666,0.7560137457044673,-0.00935304852610126,CENTRAL_ZONE_PROXY_ONLY
WC2022,Vanja Milinković Savić,Serbia,True,FREE,VERY_LONG_LEFT,19,21,0.9047619047619048,9,0.47368421052631576,0.4444444444444444,0.753103581633745,-0.006781587365968656,NO
WC2022,Wayne Hennessey,Wales,False,FREE,LONG_CENTRAL,43,48,0.8958333333333334,1,0.023255813953488372,0.0,0.7560137457044673,-0.0017018366468088872,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wayne Hennessey,Wales,False,FREE,LONG_LEFT,43,48,0.8958333333333334,3,0.06976744186046512,1.0,0.7332011630980704,-0.006435907615306678,NO
WC2022,Wayne Hennessey,Wales,False,FREE,LONG_RIGHT,43,48,0.8958333333333334,2,0.046511627906976744,1.0,0.8780068728522337,-0.0002499426389575832,NO
WC2022,Wayne Hennessey,Wales,False,FREE,MEDIUM_LEFT,43,48,0.8958333333333334,7,0.16279069767441862,0.8571428571428571,0.8694951664876476,-0.002209512766971088,NO
WC2022,Wayne Hennessey,Wales,False,FREE,MEDIUM_RIGHT,43,48,0.8958333333333334,2,0.046511627906976744,1.0,0.9152046783625731,-0.0018209102599859245,NO
WC2022,Wayne Hennessey,Wales,False,FREE,SHORT_CENTRAL,43,48,0.8958333333333334,9,0.20930232558139536,1.0,0.9080940227621362,-0.002680558318338359,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wayne Hennessey,Wales,False,FREE,SHORT_LEFT,43,48,0.8958333333333334,10,0.23255813953488372,1.0,0.9160858900549623,-0.001251702187820243,NO
WC2022,Wayne Hennessey,Wales,False,FREE,SHORT_RIGHT,43,48,0.8958333333333334,6,0.13953488372093023,1.0,0.8819365546906047,-0.0030333831228144884,NO
WC2022,Wayne Hennessey,Wales,False,FREE,VERY_LONG_LEFT,43,48,0.8958333333333334,1,0.023255813953488372,1.0,0.7987315044626183,-0.00484054383759874,NO
WC2022,Wayne Hennessey,Wales,False,FREE,VERY_LONG_RIGHT,43,48,0.8958333333333334,2,0.046511627906976744,0.5,0.775442770288131,-0.003820863674608462,NO
WC2022,Wayne Hennessey,Wales,False,PRESSURED,MEDIUM_LEFT,1,1,1.0,1,1.0,0.0,0.5945945945945945,-0.004660009751189026,NO
WC2022,Wayne Hennessey,Wales,True,FREE,LONG_RIGHT,15,16,0.9375,2,0.13333333333333333,1.0,0.7560137457044673,-0.0082045924057614,NO
WC2022,Wayne Hennessey,Wales,True,FREE,MEDIUM_LEFT,15,16,0.9375,1,0.06666666666666667,1.0,0.7560137457044673,-0.0082045924057614,NO
WC2022,Wayne Hennessey,Wales,True,FREE,SHORT_CENTRAL,15,16,0.9375,4,0.26666666666666666,1.0,0.7664150711831124,-0.008550333061446987,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wayne Hennessey,Wales,True,FREE,SHORT_LEFT,15,16,0.9375,2,0.13333333333333333,1.0,0.8080853024203987,-0.005914187639550537,NO
WC2022,Wayne Hennessey,Wales,True,FREE,SHORT_RIGHT,15,16,0.9375,1,0.06666666666666667,1.0,0.7976190476190477,-0.0054638278275895465,NO
WC2022,Wayne Hennessey,Wales,True,FREE,VERY_LONG_CENTRAL,15,16,0.9375,2,0.13333333333333333,1.0,0.7768163966617575,-0.007272502113402759,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wayne Hennessey,Wales,True,FREE,VERY_LONG_LEFT,15,16,0.9375,1,0.06666666666666667,0.0,0.5945945945945945,-0.01334363581151969,NO
WC2022,Wayne Hennessey,Wales,True,FREE,VERY_LONG_RIGHT,15,16,0.9375,2,0.13333333333333333,0.5,0.7498017446471055,-0.007877808602609029,NO
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,LONG_RIGHT,3,3,1.0,1,0.3333333333333333,1.0,0.5945945945945945,-0.020424179302861577,NO
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,MEDIUM_RIGHT,3,3,1.0,1,0.3333333333333333,1.0,0.5945945945945945,-0.009878256262337105,NO
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,VERY_LONG_LEFT,3,3,1.0,1,0.3333333333333333,1.0,0.5945945945945945,-0.012087317644761399,NO
WC2022,Weverton Pereira da Silva,Brazil,True,FREE,LONG_LEFT,2,2,1.0,1,0.5,1.0,0.5945945945945945,-0.01334363581151969,NO
WC2022,Weverton Pereira da Silva,Brazil,True,FREE,VERY_LONG_CENTRAL,2,2,1.0,1,0.5,0.0,0.5945945945945945,-0.01334363581151969,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,False,FREE,LONG_CENTRAL,92,104,0.8846153846153846,15,0.16304347826086957,0.4,0.71753443595487,-0.005634503159901963,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,False,FREE,LONG_LEFT,92,104,0.8846153846153846,23,0.25,0.8260869565217391,0.7943491634552767,-0.0033677414304382476,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,LONG_RIGHT,92,104,0.8846153846153846,12,0.13043478260869565,0.6666666666666666,0.7654238032090598,-0.0048670987437054,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,MEDIUM_CENTRAL,92,104,0.8846153846153846,1,0.010869565217391304,1.0,1.0,0.0006560521266135121,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,False,FREE,MEDIUM_LEFT,92,104,0.8846153846153846,2,0.021739130434782608,0.5,0.898886827458256,0.00013985125408117502,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,MEDIUM_RIGHT,92,104,0.8846153846153846,3,0.03260869565217391,1.0,0.9186712485681557,0.000596003053467029,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,SHORT_CENTRAL,92,104,0.8846153846153846,17,0.18478260869565216,1.0,0.8681862451245822,-0.0037817425404964144,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,False,FREE,SHORT_LEFT,92,104,0.8846153846153846,13,0.14130434782608695,1.0,0.7998135816919801,-0.004298150387164216,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,SHORT_RIGHT,92,104,0.8846153846153846,2,0.021739130434782608,1.0,0.9375,0.0019182409832866711,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,VERY_LONG_CENTRAL,92,104,0.8846153846153846,1,0.010869565217391304,0.0,0.7672955974842768,-0.0037191561065017696,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,False,FREE,VERY_LONG_LEFT,92,104,0.8846153846153846,2,0.021739130434782608,0.5,0.6617040769583142,-0.006273453534887963,NO
WC2022,Wojciech Szczęsny,Poland,False,FREE,VERY_LONG_RIGHT,92,104,0.8846153846153846,1,0.010869565217391304,0.0,0.8125,-0.002596887550866797,NO
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,LONG_LEFT,4,4,1.0,1,0.25,0.0,0.6597222222222221,-0.005028663498024635,NO
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,LONG_RIGHT,4,4,1.0,1,0.25,0.0,0.6869565217391305,-0.0033731700012732593,NO
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,MEDIUM_RIGHT,4,4,1.0,1,0.25,1.0,0.6869565217391305,-0.013815181425773856,NO
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,SHORT_RIGHT,4,4,1.0,1,0.25,1.0,0.6952380952380952,-0.010133193265570401,NO
WC2022,Wojciech Szczęsny,Poland,True,FREE,LONG_CENTRAL,33,37,0.8918918918918919,1,0.030303030303030304,0.0,0.7763157894736842,-0.003994155043632128,CENTRAL_ZONE_PROXY_ONLY
WC2022,Wojciech Szczęsny,Poland,True,FREE,LONG_LEFT,33,37,0.8918918918918919,3,0.09090909090909091,0.6666666666666666,0.7129830917874397,-0.008767304633132461,NO
