cohort,keeper,team,goal_kick,pressure,choice_bin,choice_length_source,choice_observable_n,all_action_n,coverage,frequency,retention,xR,value
PL1516,Giedrius Arlauskis,Watford,False,FREE,VERY_LONG,provider_target_geometry,3,5,0.6,0.3333333333333333,1.0,0.38095238095238093,-0.01377710392233946
PL1516,Giedrius Arlauskis,Watford,False,PRESSURED,VERY_LONG,provider_target_geometry,1,1,1.0,1.0,1.0,0.39285714285714285,-0.012895011406747797
PL1516,Glyn Oliver Myhill,West Bromwich Albion,False,FREE,LONG,provider_target_geometry,343,426,0.8051643192488263,0.48104956268221577,0.6424242424242425,0.6309811905471158,-0.0055067094708738966
PL1516,Glyn Oliver Myhill,West Bromwich Albion,False,FREE,MEDIUM,provider_target_geometry,343,426,0.8051643192488263,0.08746355685131195,0.9333333333333333,0.8320111427717355,-0.002364799068653269
PL1516,Glyn Oliver Myhill,West Bromwich Albion,False,FREE,SHORT,provider_target_geometry,343,426,0.8051643192488263,0.21282798833819241,0.9726027397260274,0.827582251106055,-0.002830297097618343
PL1516,Glyn Oliver Myhill,West Bromwich Albion,False,FREE,VERY_LONG,provider_target_geometry,343,426,0.8051643192488263,0.21865889212827988,0.6666666666666666,0.5746449431166817,-0.00654375956603918
PL1516,Glyn Oliver Myhill,West Bromwich Albion,False,PRESSURED,LONG,provider_target_geometry,18,24,0.75,1.0,0.5555555555555556,0.49765053020986827,-0.006737049899847409
PL1516,Glyn Oliver Myhill,West Bromwich Albion,True,FREE,LONG,provider_target_geometry,135,204,0.6617647058823529,0.43703703703703706,0.6779661016949152,0.5953703960582747,-0.00381938093137025
PL1516,Glyn Oliver Myhill,West Bromwich Albion,True,FREE,MEDIUM,provider_target_geometry,135,204,0.6617647058823529,0.014814814814814815,1.0,0.596852970795569,-0.004329675505808858
PL1516,Glyn Oliver Myhill,West Bromwich Albion,True,FREE,SHORT,provider_target_geometry,135,204,0.6617647058823529,0.06666666666666667,1.0,0.5979035580796541,-0.0037535133374283045
PL1516,Glyn Oliver Myhill,West Bromwich Albion,True,FREE,VERY_LONG,provider_target_geometry,135,204,0.6617647058823529,0.48148148148148145,0.5230769230769231,0.5983633620367662,-0.003880131963956145
PL1516,Heurelho da Silva Gomes,Watford,False,FREE,LONG,provider_target_geometry,618,717,0.8619246861924686,0.41423948220064727,0.625,0.6745777486649922,-0.0048614571131969896
PL1516,Heurelho da Silva Gomes,Watford,False,FREE,MEDIUM,provider_target_geometry,618,717,0.8619246861924686,0.14563106796116504,0.9333333333333333,0.8637183809872003,-0.0018470664254146203
PL1516,Heurelho da Silva Gomes,Watford,False,FREE,SHORT,provider_target_geometry,618,717,0.8619246861924686,0.2459546925566343,1.0,0.8070394446894187,-0.0030664761758788903
PL1516,Heurelho da Silva Gomes,Watford,False,FREE,VERY_LONG,provider_target_geometry,618,717,0.8619246861924686,0.1941747572815534,0.6,0.6223231954314073,-0.005704591579519554
PL1516,Heurelho da Silva Gomes,Watford,False,PRESSURED,LONG,provider_target_geometry,22,31,0.7096774193548387,0.7727272727272727,0.5882352941176471,0.5100614145903662,-0.006875798981946093
PL1516,Heurelho da Silva Gomes,Watford,False,PRESSURED,MEDIUM,provider_target_geometry,22,31,0.7096774193548387,0.18181818181818182,0.75,0.46999081900444784,-0.007044179641262975
PL1516,Heurelho da Silva Gomes,Watford,False,PRESSURED,SHORT,provider_target_geometry,22,31,0.7096774193548387,0.045454545454545456,1.0,0.5269461077844312,-0.011659646825722155
PL1516,Heurelho da Silva Gomes,Watford,True,FREE,LONG,provider_target_geometry,296,370,0.8,0.40540540540540543,0.7416666666666667,0.5907593952683565,-0.004694729303421972
PL1516,Heurelho da Silva Gomes,Watford,True,FREE,MEDIUM,provider_target_geometry,296,370,0.8,0.02702702702702703,1.0,0.6129910753437633,-0.004024566924814059
PL1516,Heurelho da Silva Gomes,Watford,True,FREE,SHORT,provider_target_geometry,296,370,0.8,0.04391891891891892,1.0,0.6212683117384847,-0.0037497889725446243
PL1516,Heurelho da Silva Gomes,Watford,True,FREE,VERY_LONG,provider_target_geometry,296,370,0.8,0.5236486486486487,0.6258064516129033,0.5956542387131323,-0.004208109065643061
PL1516,Hugo Lloris,Tottenham Hotspur,False,FREE,LONG,provider_target_geometry,798,880,0.9068181818181819,0.24937343358395989,0.628140703517588,0.6543167930429231,-0.005637210873912119
PL1516,Hugo Lloris,Tottenham Hotspur,False,FREE,MEDIUM,provider_target_geometry,798,880,0.9068181818181819,0.22055137844611528,0.9147727272727273,0.7491717921776785,-0.0042799437599335445
PL1516,Hugo Lloris,Tottenham Hotspur,False,FREE,SHORT,provider_target_geometry,798,880,0.9068181818181819,0.43734335839599,0.9856733524355301,0.7613120269306585,-0.004044648145473237
PL1516,Hugo Lloris,Tottenham Hotspur,False,FREE,VERY_LONG,provider_target_geometry,798,880,0.9068181818181819,0.09273182957393483,0.4864864864864865,0.5895081464785698,-0.00646259590354028
PL1516,Hugo Lloris,Tottenham Hotspur,False,PRESSURED,LONG,provider_target_geometry,73,84,0.8690476190476191,0.3561643835616438,0.5384615384615384,0.5040804855284294,-0.007282778567680559
PL1516,Hugo Lloris,Tottenham Hotspur,False,PRESSURED,MEDIUM,provider_target_geometry,73,84,0.8690476190476191,0.2602739726027397,0.7368421052631579,0.5093918410731658,-0.007681657950111542
PL1516,Hugo Lloris,Tottenham Hotspur,False,PRESSURED,SHORT,provider_target_geometry,73,84,0.8690476190476191,0.3561643835616438,0.9615384615384616,0.5008663781413522,-0.007187254653313509
PL1516,Hugo Lloris,Tottenham Hotspur,False,PRESSURED,VERY_LONG,provider_target_geometry,73,84,0.8690476190476191,0.0273972602739726,0.5,0.5237369890835237,-0.0036105024249983163
PL1516,Hugo Lloris,Tottenham Hotspur,True,FREE,LONG,provider_target_geometry,187,244,0.7663934426229508,0.26737967914438504,0.66,0.598219411522812,-0.0045615762199238095
PL1516,Hugo Lloris,Tottenham Hotspur,True,FREE,MEDIUM,provider_target_geometry,187,244,0.7663934426229508,0.1657754010695187,0.967741935483871,0.5964252335523466,-0.0042420941878464095
PL1516,Hugo Lloris,Tottenham Hotspur,True,FREE,SHORT,provider_target_geometry,187,244,0.7663934426229508,0.3582887700534759,1.0,0.6086992587446727,-0.004188233223764927
PL1516,Hugo Lloris,Tottenham Hotspur,True,FREE,VERY_LONG,provider_target_geometry,187,244,0.7663934426229508,0.20855614973262032,0.46153846153846156,0.6047236250834762,-0.004062202282606013
PL1516,Jack Butland,Stoke City,False,FREE,LONG,provider_target_geometry,559,683,0.8184480234260615,0.3434704830053667,0.5520833333333334,0.6375218118526517,-0.005621861979472598
PL1516,Jack Butland,Stoke City,False,FREE,MEDIUM,provider_target_geometry,559,683,0.8184480234260615,0.10196779964221825,0.9649122807017544,0.7496696112345402,-0.0038255238227196454
PL1516,Jack Butland,Stoke City,False,FREE,SHORT,provider_target_geometry,559,683,0.8184480234260615,0.3667262969588551,1.0,0.812266580169897,-0.0027259980338755325
PL1516,Jack Butland,Stoke City,False,FREE,VERY_LONG,provider_target_geometry,559,683,0.8184480234260615,0.18783542039355994,0.5047619047619047,0.5865065069129565,-0.006156217512422968
PL1516,Jack Butland,Stoke City,False,PRESSURED,LONG,provider_target_geometry,31,41,0.7560975609756098,0.6129032258064516,0.5263157894736842,0.49354188676267946,-0.008250952010547307
PL1516,Jack Butland,Stoke City,False,PRESSURED,MEDIUM,provider_target_geometry,31,41,0.7560975609756098,0.06451612903225806,0.5,0.455996117940677,-0.007470000078854378
PL1516,Jack Butland,Stoke City,False,PRESSURED,SHORT,provider_target_geometry,31,41,0.7560975609756098,0.12903225806451613,1.0,0.4798081418116998,-0.007693872948995161
PL1516,Jack Butland,Stoke City,False,PRESSURED,VERY_LONG,provider_target_geometry,31,41,0.7560975609756098,0.1935483870967742,0.3333333333333333,0.48912980335768697,-0.008266078223818486
PL1516,Jack Butland,Stoke City,True,FREE,LONG,provider_target_geometry,230,282,0.8156028368794326,0.4260869565217391,0.5714285714285714,0.6040213301204402,-0.0038383356777788834
PL1516,Jack Butland,Stoke City,True,FREE,MEDIUM,provider_target_geometry,230,282,0.8156028368794326,0.043478260869565216,1.0,0.6120876168187531,-0.004106180738861636
PL1516,Jack Butland,Stoke City,True,FREE,SHORT,provider_target_geometry,230,282,0.8156028368794326,0.1826086956521739,1.0,0.6235897142305933,-0.003954240817519074
PL1516,Jack Butland,Stoke City,True,FREE,VERY_LONG,provider_target_geometry,230,282,0.8156028368794326,0.34782608695652173,0.575,0.5876901664474591,-0.004327529210068289
PL1516,Jakob Haugaard,Stoke City,False,FREE,LONG,provider_target_geometry,79,94,0.8404255319148937,0.35443037974683544,0.8571428571428571,0.6660879627234252,-0.005070009070611252
PL1516,Jakob Haugaard,Stoke City,False,FREE,MEDIUM,provider_target_geometry,79,94,0.8404255319148937,0.12658227848101267,1.0,0.7843361181198081,-0.0035930183273430367
PL1516,Jakob Haugaard,Stoke City,False,FREE,SHORT,provider_target_geometry,79,94,0.8404255319148937,0.22784810126582278,1.0,0.8580188963364209,-0.002207479800873602
PL1516,Jakob Haugaard,Stoke City,False,FREE,VERY_LONG,provider_target_geometry,79,94,0.8404255319148937,0.2911392405063291,0.6086956521739131,0.6021857768734875,-0.005350758684745752
PL1516,Jakob Haugaard,Stoke City,False,PRESSURED,LONG,provider_target_geometry,7,8,0.875,0.5714285714285714,0.5,0.43885059596041787,-0.009786854468813229
PL1516,Jakob Haugaard,Stoke City,False,PRESSURED,VERY_LONG,provider_target_geometry,7,8,0.875,0.42857142857142855,0.6666666666666666,0.49824999080555593,-0.005925645866299556
PL1516,Jakob Haugaard,Stoke City,True,FREE,LONG,provider_target_geometry,32,39,0.8205128205128205,0.25,0.75,0.6332158193544608,-0.003498246981706147
PL1516,Jakob Haugaard,Stoke City,True,FREE,MEDIUM,provider_target_geometry,32,39,0.8205128205128205,0.125,1.0,0.6077863942419317,-0.003862535614578131
PL1516,Jakob Haugaard,Stoke City,True,FREE,SHORT,provider_target_geometry,32,39,0.8205128205128205,0.03125,1.0,0.664440734557596,-0.0024002947653302452
PL1516,Jakob Haugaard,Stoke City,True,FREE,VERY_LONG,provider_target_geometry,32,39,0.8205128205128205,0.59375,0.7368421052631579,0.6305149540990304,-0.003684559827196322
PL1516,Joe Hart,Manchester City,False,FREE,LONG,provider_target_geometry,522,584,0.8938356164383562,0.3524904214559387,0.5760869565217391,0.646153923297344,-0.005398512619107849
PL1516,Joe Hart,Manchester City,False,FREE,MEDIUM,provider_target_geometry,522,584,0.8938356164383562,0.11877394636015326,0.9354838709677419,0.8052217978235798,-0.003084623325683918
PL1516,Joe Hart,Manchester City,False,FREE,SHORT,provider_target_geometry,522,584,0.8938356164383562,0.41762452107279696,0.9908256880733946,0.7785004932400472,-0.003375290806732956
PL1516,Joe Hart,Manchester City,False,FREE,VERY_LONG,provider_target_geometry,522,584,0.8938356164383562,0.1111111111111111,0.5,0.5842242371887779,-0.006850925505610856
PL1516,Joe Hart,Manchester City,False,PRESSURED,LONG,provider_target_geometry,26,40,0.65,0.6538461538461539,0.23529411764705882,0.48922373510789907,-0.007524091122531988
PL1516,Joe Hart,Manchester City,False,PRESSURED,MEDIUM,provider_target_geometry,26,40,0.65,0.15384615384615385,0.75,0.5174191233428181,-0.006761196260339364
PL1516,Joe Hart,Manchester City,False,PRESSURED,SHORT,provider_target_geometry,26,40,0.65,0.15384615384615385,1.0,0.44413776103916947,-0.008678372349203222
PL1516,Joe Hart,Manchester City,False,PRESSURED,VERY_LONG,provider_target_geometry,26,40,0.65,0.038461538461538464,1.0,0.5,-0.0057005587560711385
PL1516,Joe Hart,Manchester City,True,FREE,LONG,provider_target_geometry,183,219,0.8356164383561644,0.4371584699453552,0.6875,0.5897370399705772,-0.004264982372219233
PL1516,Joe Hart,Manchester City,True,FREE,MEDIUM,provider_target_geometry,183,219,0.8356164383561644,0.07650273224043716,1.0,0.6052291068582576,-0.003934064404994436
PL1516,Joe Hart,Manchester City,True,FREE,SHORT,provider_target_geometry,183,219,0.8356164383561644,0.1912568306010929,1.0,0.6173735359662769,-0.003610255604860266
PL1516,Joe Hart,Manchester City,True,FREE,VERY_LONG,provider_target_geometry,183,219,0.8356164383561644,0.29508196721311475,0.5740740740740741,0.5690722741510936,-0.004668891540555066
PL1516,Joel Robles Blázquez,Everton,False,FREE,LONG,provider_target_geometry,269,309,0.8705501618122977,0.35315985130111527,0.5157894736842106,0.6306428771516659,-0.0057696987618915205
PL1516,Joel Robles Blázquez,Everton,False,FREE,MEDIUM,provider_target_geometry,269,309,0.8705501618122977,0.137546468401487,0.8378378378378378,0.7957417680785948,-0.002773294200163126
PL1516,Joel Robles Blázquez,Everton,False,FREE,SHORT,provider_target_geometry,269,309,0.8705501618122977,0.34572490706319703,1.0,0.7819711901382097,-0.0032749284910328696
PL1516,Joel Robles Blázquez,Everton,False,FREE,VERY_LONG,provider_target_geometry,269,309,0.8705501618122977,0.16356877323420074,0.38636363636363635,0.5845894874884003,-0.006433236689992522
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,LONG,provider_target_geometry,22,30,0.7333333333333333,0.5909090909090909,0.6153846153846154,0.43239213216807,-0.00930961929436656
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,MEDIUM,provider_target_geometry,22,30,0.7333333333333333,0.09090909090909091,1.0,0.4523619427811045,-0.007295957863570368
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,SHORT,provider_target_geometry,22,30,0.7333333333333333,0.22727272727272727,1.0,0.5692805596881783,-0.00682809548532777
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,VERY_LONG,provider_target_geometry,22,30,0.7333333333333333,0.09090909090909091,0.0,0.5094223046030275,-0.006288666001861409
PL1516,Joel Robles Blázquez,Everton,True,FREE,LONG,provider_target_geometry,108,134,0.8059701492537313,0.3333333333333333,0.6111111111111112,0.6098296404108986,-0.003662801352663007
PL1516,Joel Robles Blázquez,Everton,True,FREE,MEDIUM,provider_target_geometry,108,134,0.8059701492537313,0.06481481481481481,1.0,0.6131004888029287,-0.003420064012625334
PL1516,Joel Robles Blázquez,Everton,True,FREE,SHORT,provider_target_geometry,108,134,0.8059701492537313,0.25,1.0,0.6078317021171704,-0.0040233893905581505
PL1516,Joel Robles Blázquez,Everton,True,FREE,VERY_LONG,provider_target_geometry,108,134,0.8059701492537313,0.35185185185185186,0.47368421052631576,0.6065997978627067,-0.003860827558908267
PL1516,John Ruddy,Norwich City,False,FREE,LONG,provider_target_geometry,545,619,0.8804523424878837,0.3834862385321101,0.6076555023923444,0.6349748217215836,-0.005675474712710391
PL1516,John Ruddy,Norwich City,False,FREE,MEDIUM,provider_target_geometry,545,619,0.8804523424878837,0.2018348623853211,0.9636363636363636,0.809142116303397,-0.0028829701982685417
PL1516,John Ruddy,Norwich City,False,FREE,SHORT,provider_target_geometry,545,619,0.8804523424878837,0.27155963302752295,0.9797297297297297,0.7729780563241966,-0.003563199880314325
PL1516,John Ruddy,Norwich City,False,FREE,VERY_LONG,provider_target_geometry,545,619,0.8804523424878837,0.14311926605504588,0.46153846153846156,0.6039453627052194,-0.005840109625355005
PL1516,John Ruddy,Norwich City,False,PRESSURED,LONG,provider_target_geometry,22,31,0.7096774193548387,0.5909090909090909,0.46153846153846156,0.46831851545420106,-0.008253575319892289
PL1516,John Ruddy,Norwich City,False,PRESSURED,MEDIUM,provider_target_geometry,22,31,0.7096774193548387,0.2727272727272727,0.8333333333333334,0.4809174457830167,-0.008299122468513585
PL1516,John Ruddy,Norwich City,False,PRESSURED,SHORT,provider_target_geometry,22,31,0.7096774193548387,0.13636363636363635,1.0,0.4074054953249584,-0.01415234327760244
PL1516,John Ruddy,Norwich City,True,FREE,LONG,provider_target_geometry,205,250,0.82,0.5414634146341464,0.6576576576576577,0.5887299733606605,-0.004499364406735904
PL1516,John Ruddy,Norwich City,True,FREE,MEDIUM,provider_target_geometry,205,250,0.82,0.08780487804878048,1.0,0.6072850582812963,-0.003839193748711081
PL1516,John Ruddy,Norwich City,True,FREE,SHORT,provider_target_geometry,205,250,0.82,0.1024390243902439,1.0,0.6178217123965427,-0.003657377959031659
PL1516,John Ruddy,Norwich City,True,FREE,VERY_LONG,provider_target_geometry,205,250,0.82,0.2682926829268293,0.509090909090909,0.5937201476134778,-0.004480096316831398
PL1516,Jordan Pickford,Sunderland,False,FREE,LONG,provider_target_geometry,40,51,0.7843137254901961,0.325,0.6153846153846154,0.6407926411168601,-0.005805963086527239
PL1516,Jordan Pickford,Sunderland,False,FREE,MEDIUM,provider_target_geometry,40,51,0.7843137254901961,0.1,1.0,0.841639640552684,-0.0039776937030665625
PL1516,Jordan Pickford,Sunderland,False,FREE,SHORT,provider_target_geometry,40,51,0.7843137254901961,0.125,1.0,0.9769841428309955,-0.0005486009327098432
PL1516,Jordan Pickford,Sunderland,False,FREE,VERY_LONG,provider_target_geometry,40,51,0.7843137254901961,0.45,0.6111111111111112,0.6103405037070856,-0.005836412954261962
PL1516,Jordan Pickford,Sunderland,False,PRESSURED,LONG,provider_target_geometry,2,5,0.4,0.5,1.0,0.5269461077844312,-0.005094875585248816
PL1516,Jordan Pickford,Sunderland,False,PRESSURED,VERY_LONG,provider_target_geometry,2,5,0.4,0.5,0.0,0.5269461077844312,-0.006198838533785496
PL1516,Jordan Pickford,Sunderland,True,FREE,LONG,provider_target_geometry,20,22,0.9090909090909091,0.1,0.5,0.5906760514424748,-0.003988022046473607
PL1516,Jordan Pickford,Sunderland,True,FREE,VERY_LONG,provider_target_geometry,20,22,0.9090909090909091,0.9,0.6111111111111112,0.6145747472068095,-0.0041356472623326
PL1516,Julián Speroni,Crystal Palace,False,FREE,LONG,provider_target_geometry,33,41,0.8048780487804879,0.6060606060606061,0.6,0.649506011311342,-0.005207876996029882
PL1516,Julián Speroni,Crystal Palace,False,FREE,MEDIUM,provider_target_geometry,33,41,0.8048780487804879,0.06060606060606061,1.0,0.6347680097680097,-0.005363395489512218
PL1516,Julián Speroni,Crystal Palace,False,FREE,SHORT,provider_target_geometry,33,41,0.8048780487804879,0.2727272727272727,1.0,0.7978144452978465,-0.0035957747853190922
PL1516,Julián Speroni,Crystal Palace,False,FREE,VERY_LONG,provider_target_geometry,33,41,0.8048780487804879,0.06060606060606061,1.0,0.5397337901950447,-0.006614529712046552
PL1516,Julián Speroni,Crystal Palace,False,PRESSURED,LONG,provider_target_geometry,2,2,1.0,0.5,1.0,0.4723247232472324,-0.005652691521965941
